creative,uid,issue,desc,mturk,pred
HOUSE/PA03 KELLY BRIANNA COMMERFORD,3EnKl5lX1p4,mention3,Hope,1,1
HOUSE/PA03 KELLY WHEN I WAS A BOY,rj5vZO-z8L4,issue12,Government Spending,0,0
HOUSE/PA03 KELLY WHEN I WAS A BOY,rj5vZO-z8L4,issue12,Government Spending,0,0
HOUSE/PA03 KELLY WHEN I WAS A BOY,rj5vZO-z8L4,issue12,Government Spending,0,0
HOUSE/PA03 KELLY WHEN I WAS A BOY,rj5vZO-z8L4,issue12,Government Spending,0,0
HOUSE/PA03 KELLY WHEN I WAS A BOY,rj5vZO-z8L4,issue12,Government Spending,0,0
HOUSE/PA08 FITZPATRICK AS PARENTS,m_VVX1dxDIY,mention4,Change,1,1
HOUSE/PA08 FITZPATRICK AS PARENTS,m_VVX1dxDIY,mention4,Change,1,1
HOUSE/PA08 FITZPATRICK AS PARENTS,m_VVX1dxDIY,mention4,Change,1,1
HOUSE/PA08 FITZPATRICK AS PARENTS,m_VVX1dxDIY,mention4,Change,0,1
HOUSE/PA08 FITZPATRICK AS PARENTS,m_VVX1dxDIY,mention4,Change,1,1
HOUSE/PA12 ROTHFUS&NRCC REGULAR GUY,-iV6ekGX1XM,issue53,Healthcare,1,1
HOUSE/PA12 ROTHFUS&NRCC REGULAR GUY,-iV6ekGX1XM,issue53,Healthcare,1,1
HOUSE/PA12 ROTHFUS&NRCC REGULAR GUY,-iV6ekGX1XM,issue53,Healthcare,1,1
HOUSE/PA12 ROTHFUS&NRCC REGULAR GUY,-iV6ekGX1XM,issue53,Healthcare,1,1
HOUSE/PA12 ROTHFUS&NRCC REGULAR GUY,-iV6ekGX1XM,issue53,Healthcare,1,1
HOUSE/PA18 MAGGI MURPHY'S BUDGET PLAN,WfZdVcT2j9k,issue55,Medicare,1,1
HOUSE/PA18 MAGGI MURPHY'S BUDGET PLAN,WfZdVcT2j9k,issue55,Medicare,1,1
HOUSE/PA18 MAGGI MURPHY'S BUDGET PLAN,WfZdVcT2j9k,issue55,Medicare,1,1
HOUSE/PA18 MAGGI MURPHY'S BUDGET PLAN,WfZdVcT2j9k,issue55,Medicare,1,1
HOUSE/PA18 MAGGI MURPHY'S BUDGET PLAN,WfZdVcT2j9k,issue55,Medicare,1,1
HOUSE/PA18 MURPHY HE WROTE,8ket6PBtBIo,issue53,Healthcare,1,0
HOUSE/PA18 MURPHY HE WROTE,8ket6PBtBIo,issue53,Healthcare,1,0
HOUSE/PA18 MURPHY HE WROTE,8ket6PBtBIo,issue53,Healthcare,0,0
HOUSE/PA18 MURPHY HE WROTE,8ket6PBtBIo,issue53,Healthcare,1,0
HOUSE/PA18 MURPHY HE WROTE,8ket6PBtBIo,issue53,Healthcare,1,0
HOUSE/RI01 CICILLINE&DCCC OUTRAGEOUS ATTACKS,rfbkeruv6gc,congmt,Congress,0,1
HOUSE/RI01 CICILLINE&DCCC OUTRAGEOUS ATTACKS,rfbkeruv6gc,congmt,Congress,1,1
HOUSE/RI01 CICILLINE&DCCC OUTRAGEOUS ATTACKS,rfbkeruv6gc,congmt,Congress,1,1
HOUSE/RI01 CICILLINE&DCCC OUTRAGEOUS ATTACKS,rfbkeruv6gc,congmt,Congress,0,1
HOUSE/RI01 CICILLINE&DCCC OUTRAGEOUS ATTACKS,rfbkeruv6gc,congmt,Congress,1,1
HOUSE/RI02 LANGEVIN&RIDSC RILEY WHO IS,F2CM15XfXNI,issue10,Tax,1,1
HOUSE/RI02 LANGEVIN&RIDSC RILEY WHO IS,F2CM15XfXNI,issue10,Tax,1,1
HOUSE/RI02 LANGEVIN&RIDSC RILEY WHO IS,F2CM15XfXNI,issue10,Tax,1,1
HOUSE/RI02 LANGEVIN&RIDSC RILEY WHO IS,F2CM15XfXNI,issue10,Tax,1,1
HOUSE/RI02 LANGEVIN&RIDSC RILEY WHO IS,F2CM15XfXNI,issue10,Tax,1,1
HOUSE/RI02 RILEY LANGEVIN WHAT POLITICIAN,Rx47lu2EnbY,issue10,Tax,0,1
HOUSE/RI02 RILEY LANGEVIN WHAT POLITICIAN,Rx47lu2EnbY,issue10,Tax,1,1
HOUSE/RI02 RILEY LANGEVIN WHAT POLITICIAN,Rx47lu2EnbY,issue10,Tax,0,1
HOUSE/RI02 RILEY LANGEVIN WHAT POLITICIAN,Rx47lu2EnbY,issue10,Tax,1,1
HOUSE/RI02 RILEY LANGEVIN WHAT POLITICIAN,Rx47lu2EnbY,issue10,Tax,1,1
HOUSE/RI02 RILEY RHODOPOLY,hUyCe1pwVoE,mention4,Change,1,1
HOUSE/RI02 RILEY RHODOPOLY,hUyCe1pwVoE,mention4,Change,1,1
HOUSE/RI02 RILEY RHODOPOLY,hUyCe1pwVoE,mention4,Change,0,1
HOUSE/RI02 RILEY RHODOPOLY,hUyCe1pwVoE,mention4,Change,1,1
HOUSE/RI02 RILEY RHODOPOLY,hUyCe1pwVoE,mention4,Change,1,1
HOUSE/RI02 RILEY WASHINGTON WASTING FUTURE,dVL_d8BCwK4,issue22,Economy,1,1
HOUSE/RI02 RILEY WASHINGTON WASTING FUTURE,dVL_d8BCwK4,issue22,Economy,1,1
HOUSE/RI02 RILEY WASHINGTON WASTING FUTURE,dVL_d8BCwK4,issue22,Economy,1,1
HOUSE/RI02 RILEY WASHINGTON WASTING FUTURE,dVL_d8BCwK4,issue22,Economy,1,1
HOUSE/RI02 RILEY WASHINGTON WASTING FUTURE,dVL_d8BCwK4,issue22,Economy,1,1
HOUSE/SD01 VARILEK NOEM WE KNOW,ZeCLQPwgnMo,issue16,Business,0,0
HOUSE/SD01 VARILEK NOEM WE KNOW,ZeCLQPwgnMo,issue16,Business,0,0
HOUSE/SD01 VARILEK NOEM WE KNOW,ZeCLQPwgnMo,issue16,Business,0,0
HOUSE/SD01 VARILEK NOEM WE KNOW,ZeCLQPwgnMo,issue16,Business,1,0
HOUSE/SD01 VARILEK NOEM WE KNOW,ZeCLQPwgnMo,issue16,Business,1,0
HOUSE/SD01 VARILEK&SDDP NOEM ON HER PHONE,FfI7cBxLs-I,democrats,Democrats,0,0
HOUSE/SD01 VARILEK&SDDP NOEM ON HER PHONE,FfI7cBxLs-I,democrats,Democrats,0,0
HOUSE/SD01 VARILEK&SDDP NOEM ON HER PHONE,FfI7cBxLs-I,democrats,Democrats,0,0
HOUSE/SD01 VARILEK&SDDP NOEM ON HER PHONE,FfI7cBxLs-I,democrats,Democrats,0,0
HOUSE/SD01 VARILEK&SDDP NOEM ON HER PHONE,FfI7cBxLs-I,democrats,Democrats,0,0
HOUSE/TN04 DESJARLAIS DOES WHAT HE SAYS,7QscQwyNXJ0,issue53,Healthcare,1,1
HOUSE/TN04 DESJARLAIS DOES WHAT HE SAYS,7QscQwyNXJ0,issue53,Healthcare,1,1
HOUSE/TN04 DESJARLAIS DOES WHAT HE SAYS,7QscQwyNXJ0,issue53,Healthcare,1,1
HOUSE/TN04 DESJARLAIS DOES WHAT HE SAYS,7QscQwyNXJ0,issue53,Healthcare,0,1
HOUSE/TN04 DESJARLAIS DOES WHAT HE SAYS,7QscQwyNXJ0,issue53,Healthcare,1,1
HOUSE/TN09 FLINN COHEN YOU HAD YOUR CHANCE,QfC4uTQxUDQ,republicans,Republicans,0,0
HOUSE/TN09 FLINN COHEN YOU HAD YOUR CHANCE,QfC4uTQxUDQ,republicans,Republicans,1,0
HOUSE/TN09 FLINN COHEN YOU HAD YOUR CHANCE,QfC4uTQxUDQ,republicans,Republicans,1,0
HOUSE/TN09 FLINN COHEN YOU HAD YOUR CHANCE,QfC4uTQxUDQ,republicans,Republicans,1,0
HOUSE/TN09 FLINN COHEN YOU HAD YOUR CHANCE,QfC4uTQxUDQ,republicans,Republicans,1,0
HOUSE/TX23 GALLEGO&DCCC CANSECO NO TO COMBAT PAY,B_eBnf36fTE,congmt,Congress,1,0
HOUSE/TX23 GALLEGO&DCCC CANSECO NO TO COMBAT PAY,B_eBnf36fTE,congmt,Congress,1,0
HOUSE/TX23 GALLEGO&DCCC CANSECO NO TO COMBAT PAY,B_eBnf36fTE,congmt,Congress,0,0
HOUSE/TX23 GALLEGO&DCCC CANSECO NO TO COMBAT PAY,B_eBnf36fTE,congmt,Congress,1,0
HOUSE/TX23 GALLEGO&DCCC CANSECO NO TO COMBAT PAY,B_eBnf36fTE,congmt,Congress,1,0
HOUSE/UT04 LOVE GET AWAY FROM MY TRUCK,5pDIAqaLiZo,issue30,Women's Health,0,0
HOUSE/UT04 LOVE GET AWAY FROM MY TRUCK,5pDIAqaLiZo,issue30,Women's Health,0,0
HOUSE/UT04 LOVE GET AWAY FROM MY TRUCK,5pDIAqaLiZo,issue30,Women's Health,0,0
HOUSE/UT04 LOVE GET AWAY FROM MY TRUCK,5pDIAqaLiZo,issue30,Women's Health,0,0
HOUSE/UT04 LOVE GET AWAY FROM MY TRUCK,5pDIAqaLiZo,issue30,Women's Health,0,0
HOUSE/UT04 LOVE THE TRUTH,79c8NPAy0ag,congmt,Congress,0,0
HOUSE/UT04 LOVE THE TRUTH,79c8NPAy0ag,congmt,Congress,0,0
HOUSE/UT04 LOVE THE TRUTH,79c8NPAy0ag,congmt,Congress,0,0
HOUSE/UT04 LOVE THE TRUTH,79c8NPAy0ag,congmt,Congress,0,0
HOUSE/UT04 LOVE THE TRUTH,79c8NPAy0ag,congmt,Congress,0,0
HOUSE/VA02 RIGELL DEFINING MOMENT FOR OUR COUNTRY,J_wjHdSR2W4,issue51,Lottery for Education,0,0
HOUSE/VA02 RIGELL DEFINING MOMENT FOR OUR COUNTRY,J_wjHdSR2W4,issue51,Lottery for Education,0,0
HOUSE/VA02 RIGELL DEFINING MOMENT FOR OUR COUNTRY,J_wjHdSR2W4,issue51,Lottery for Education,0,0
HOUSE/VA02 RIGELL DEFINING MOMENT FOR OUR COUNTRY,J_wjHdSR2W4,issue51,Lottery for Education,0,0
HOUSE/VA02 RIGELL DEFINING MOMENT FOR OUR COUNTRY,J_wjHdSR2W4,issue51,Lottery for Education,0,0
HOUSE/VA02 RIGELL JERSEY,iRPJLngbv8Y,republicans,Republicans,0,0
HOUSE/VA02 RIGELL JERSEY,iRPJLngbv8Y,republicans,Republicans,0,0
HOUSE/VA02 RIGELL JERSEY,iRPJLngbv8Y,republicans,Republicans,0,0
HOUSE/VA02 RIGELL JERSEY,iRPJLngbv8Y,republicans,Republicans,0,0
HOUSE/VA02 RIGELL JERSEY,iRPJLngbv8Y,republicans,Republicans,0,0
HOUSE/VA02 RIGELL&NRCC 65 YEARS AFTER,mDETEiEqDj8,mention14,Negative Campaigning,0,0
HOUSE/VA02 RIGELL&NRCC 65 YEARS AFTER,mDETEiEqDj8,mention14,Negative Campaigning,0,0
HOUSE/VA02 RIGELL&NRCC 65 YEARS AFTER,mDETEiEqDj8,mention14,Negative Campaigning,0,0
HOUSE/VA02 RIGELL&NRCC 65 YEARS AFTER,mDETEiEqDj8,mention14,Negative Campaigning,0,0
HOUSE/VA02 RIGELL&NRCC 65 YEARS AFTER,mDETEiEqDj8,mention14,Negative Campaigning,0,0
HOUSE/VA05 HURT DOUGLASS HOW MANY MORE,mucydDFCb4o,issue20,Trade/Globalization,1,1
HOUSE/VA05 HURT DOUGLASS HOW MANY MORE,mucydDFCb4o,issue20,Trade/Globalization,1,1
HOUSE/VA05 HURT DOUGLASS HOW MANY MORE,mucydDFCb4o,issue20,Trade/Globalization,0,1
HOUSE/VA05 HURT DOUGLASS HOW MANY MORE,mucydDFCb4o,issue20,Trade/Globalization,0,1
HOUSE/VA05 HURT DOUGLASS HOW MANY MORE,mucydDFCb4o,issue20,Trade/Globalization,1,1
HOUSE/VA05 HURT DOUGLASS SAID IT WORKED,MErmf4fHXZE,issue18,Employment/Jobs,1,1
HOUSE/VA05 HURT DOUGLASS SAID IT WORKED,MErmf4fHXZE,issue18,Employment/Jobs,1,1
HOUSE/VA05 HURT DOUGLASS SAID IT WORKED,MErmf4fHXZE,issue18,Employment/Jobs,0,1
HOUSE/VA05 HURT DOUGLASS SAID IT WORKED,MErmf4fHXZE,issue18,Employment/Jobs,0,1
HOUSE/VA05 HURT DOUGLASS SAID IT WORKED,MErmf4fHXZE,issue18,Employment/Jobs,1,1
HOUSE/VA05 HURT WILL FIGHT WASHINGTON,5EplQcpi0gA,issue20,Trade/Globalization,1,0
HOUSE/VA05 HURT WILL FIGHT WASHINGTON,5EplQcpi0gA,issue20,Trade/Globalization,0,0
HOUSE/VA05 HURT WILL FIGHT WASHINGTON,5EplQcpi0gA,issue20,Trade/Globalization,1,0
HOUSE/VA05 HURT WILL FIGHT WASHINGTON,5EplQcpi0gA,issue20,Trade/Globalization,0,0
HOUSE/VA05 HURT WILL FIGHT WASHINGTON,5EplQcpi0gA,issue20,Trade/Globalization,0,0
HOUSE/VA07 POWELL WHAT'S HE DOING HERE,rviJr3aRpNg,issue40,Crime,0,0
HOUSE/VA07 POWELL WHAT'S HE DOING HERE,rviJr3aRpNg,issue40,Crime,0,0
HOUSE/VA07 POWELL WHAT'S HE DOING HERE,rviJr3aRpNg,issue40,Crime,0,0
HOUSE/VA07 POWELL WHAT'S HE DOING HERE,rviJr3aRpNg,issue40,Crime,0,0
HOUSE/VA07 POWELL WHAT'S HE DOING HERE,rviJr3aRpNg,issue40,Crime,0,0
HOUSE/VA10 DCCC&FOUST MAKE ABORTION ILLEGAL,iv-YscLpXuk,demhse,Nancy Pelosi,0,0
HOUSE/VA10 DCCC&FOUST MAKE ABORTION ILLEGAL,iv-YscLpXuk,demhse,Nancy Pelosi,0,0
HOUSE/VA10 DCCC&FOUST MAKE ABORTION ILLEGAL,iv-YscLpXuk,demhse,Nancy Pelosi,0,0
HOUSE/VA10 DCCC&FOUST MAKE ABORTION ILLEGAL,iv-YscLpXuk,demhse,Nancy Pelosi,0,0
HOUSE/VA10 DCCC&FOUST MAKE ABORTION ILLEGAL,iv-YscLpXuk,demhse,Nancy Pelosi,0,0
HOUSE/VA10 FOUST CREATIVELEY MISLEADING,gWW_ujBo7yk,congmt,Congress,0,1
HOUSE/VA10 FOUST CREATIVELEY MISLEADING,gWW_ujBo7yk,congmt,Congress,1,1
HOUSE/VA10 FOUST CREATIVELEY MISLEADING,gWW_ujBo7yk,congmt,Congress,1,1
HOUSE/VA10 FOUST CREATIVELEY MISLEADING,gWW_ujBo7yk,congmt,Congress,1,1
HOUSE/VA10 FOUST CREATIVELEY MISLEADING,gWW_ujBo7yk,congmt,Congress,1,1
HOUSE/WA01 DELBENE SOME PEOPLE ARE EXTREME,_Tjl3xCu4-A,issue55,Medicare,0,1
HOUSE/WA01 DELBENE SOME PEOPLE ARE EXTREME,_Tjl3xCu4-A,issue55,Medicare,1,1
HOUSE/WA01 DELBENE SOME PEOPLE ARE EXTREME,_Tjl3xCu4-A,issue55,Medicare,1,1
HOUSE/WA01 DELBENE SOME PEOPLE ARE EXTREME,_Tjl3xCu4-A,issue55,Medicare,1,1
HOUSE/WA01 DELBENE SOME PEOPLE ARE EXTREME,_Tjl3xCu4-A,issue55,Medicare,1,1
HOUSE/WA05 MCMORRIS-RODGERS SERVICE MEMBERS,Kk0VVI8Z8QA,issue62,Veterans,0,0
HOUSE/WA05 MCMORRIS-RODGERS SERVICE MEMBERS,Kk0VVI8Z8QA,issue62,Veterans,0,0
HOUSE/WA05 MCMORRIS-RODGERS SERVICE MEMBERS,Kk0VVI8Z8QA,issue62,Veterans,0,0
HOUSE/WA05 MCMORRIS-RODGERS SERVICE MEMBERS,Kk0VVI8Z8QA,issue62,Veterans,1,0
HOUSE/WA05 MCMORRIS-RODGERS SERVICE MEMBERS,Kk0VVI8Z8QA,issue62,Veterans,1,0
HOUSE/WI01 RYAN RIGHT SOLUTIONS,ikOUNSvaVI0,issue10,Tax,1,1
HOUSE/WI01 RYAN RIGHT SOLUTIONS,ikOUNSvaVI0,issue10,Tax,1,1
HOUSE/WI01 RYAN RIGHT SOLUTIONS,ikOUNSvaVI0,issue10,Tax,1,1
HOUSE/WI01 RYAN RIGHT SOLUTIONS,ikOUNSvaVI0,issue10,Tax,1,1
HOUSE/WI01 RYAN RIGHT SOLUTIONS,ikOUNSvaVI0,issue10,Tax,1,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,demsen,Harry Reid,0,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,demsen,Harry Reid,0,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,demsen,Harry Reid,0,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,demsen,Harry Reid,0,1
HOUSE/WI08 RIBBLE EVERY AMERICAN,hVkOBqgBr_A,demsen,Harry Reid,0,1
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,congmt,Congress,0,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,congmt,Congress,0,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,congmt,Congress,0,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,congmt,Congress,1,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,congmt,Congress,0,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,issue12,Government Spending,0,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,issue12,Government Spending,1,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,issue12,Government Spending,0,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,issue12,Government Spending,0,0
HOUSE/WI08 RIBBLE SOLVING PROBLEMS,IgB0rc0uW38,issue12,Government Spending,0,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,mention14,Negative Campaigning,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,mention14,Negative Campaigning,0,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,mention14,Negative Campaigning,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,mention14,Negative Campaigning,1,0
HOUSE/WV02 MOONEY BARACK OBAMA'S CANDIDATE,5CAdm6VcOwA,mention14,Negative Campaigning,0,0
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,issue53,Healthcare,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,issue53,Healthcare,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,issue53,Healthcare,0,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,issue53,Healthcare,0,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,issue53,Healthcare,0,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,prsment,Barack Obama,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,prsment,Barack Obama,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,prsment,Barack Obama,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,prsment,Barack Obama,1,1
HOUSE/WV02 MOONEY STANDING UP TO OBAMA,xFmoesvya6k,prsment,Barack Obama,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,mention6,Liberal,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,mention6,Liberal,0,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,mention6,Liberal,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,mention6,Liberal,1,1
HOUSE/WV02 NRCC&MOONEY LEAVE A MESSAGE,9aMhBfrIU88,mention6,Liberal,1,1
HOUSE/WV03 JENKINS EACH DAY,S_Lm0xTej0I,issue83,Energy,1,1
HOUSE/WV03 JENKINS EACH DAY,S_Lm0xTej0I,issue83,Energy,1,1
HOUSE/WV03 JENKINS EACH DAY,S_Lm0xTej0I,issue83,Energy,0,1
HOUSE/WV03 JENKINS EACH DAY,S_Lm0xTej0I,issue83,Energy,1,1
HOUSE/WV03 JENKINS EACH DAY,S_Lm0xTej0I,issue83,Energy,1,1
HOUSE/WV03 RAHALL THEY'RE BACK,9dm8as9KveM,issue98,Government Regulation,1,1
HOUSE/WV03 RAHALL THEY'RE BACK,9dm8as9KveM,issue98,Government Regulation,1,1
HOUSE/WV03 RAHALL THEY'RE BACK,9dm8as9KveM,issue98,Government Regulation,0,1
HOUSE/WV03 RAHALL THEY'RE BACK,9dm8as9KveM,issue98,Government Regulation,1,1
HOUSE/WV03 RAHALL THEY'RE BACK,9dm8as9KveM,issue98,Government Regulation,0,1
PRES/DNC&OBAMA WOMEN SPEAK JENNI,33NT0_MgsVU,prsment,Barack Obama,1,1
PRES/DNC&OBAMA WOMEN SPEAK JENNI,33NT0_MgsVU,prsment,Barack Obama,1,1
PRES/DNC&OBAMA WOMEN SPEAK JENNI,33NT0_MgsVU,prsment,Barack Obama,1,1
PRES/DNC&OBAMA WOMEN SPEAK JENNI,33NT0_MgsVU,prsment,Barack Obama,1,1
PRES/DNC&OBAMA WOMEN SPEAK JENNI,33NT0_MgsVU,prsment,Barack Obama,1,1
PRES/OBAMA BIG BIRD,bZxs09eV-Vc,issue40,Crime,1,1
PRES/OBAMA BIG BIRD,bZxs09eV-Vc,issue40,Crime,1,1
PRES/OBAMA BIG BIRD,bZxs09eV-Vc,issue40,Crime,1,1
PRES/OBAMA BIG BIRD,bZxs09eV-Vc,issue40,Crime,1,1
PRES/OBAMA BIG BIRD,bZxs09eV-Vc,issue40,Crime,1,1
PRES/OBAMA CYNICAL,FP41ogzwsBk,congmt,Congress,0,0
PRES/OBAMA CYNICAL,FP41ogzwsBk,congmt,Congress,0,0
PRES/OBAMA CYNICAL,FP41ogzwsBk,congmt,Congress,0,0
PRES/OBAMA CYNICAL,FP41ogzwsBk,congmt,Congress,0,0
PRES/OBAMA CYNICAL,FP41ogzwsBk,congmt,Congress,0,0
PRES/OBAMA DECISION,1eQGoQSOOM4,issue54,Prescription Drug,1,1
PRES/OBAMA DECISION,1eQGoQSOOM4,issue54,Prescription Drug,1,1
PRES/OBAMA DECISION,1eQGoQSOOM4,issue54,Prescription Drug,1,1
PRES/OBAMA DECISION,1eQGoQSOOM4,issue54,Prescription Drug,0,1
PRES/OBAMA DECISION,1eQGoQSOOM4,issue54,Prescription Drug,1,1
PRES/OBAMA DETERMINATION 60,uONGtgxHjYk,issue10,Tax,1,0
PRES/OBAMA DETERMINATION 60,uONGtgxHjYk,issue10,Tax,0,0
PRES/OBAMA DETERMINATION 60,uONGtgxHjYk,issue10,Tax,0,0
PRES/OBAMA DETERMINATION 60,uONGtgxHjYk,issue10,Tax,1,0
PRES/OBAMA DETERMINATION 60,uONGtgxHjYk,issue10,Tax,1,0
PRES/OBAMA FACTS,LJb6tA1cXT0,issue12,Government Spending,1,0
PRES/OBAMA FACTS,LJb6tA1cXT0,issue12,Government Spending,1,0
PRES/OBAMA FACTS,LJb6tA1cXT0,issue12,Government Spending,0,0
PRES/OBAMA FACTS,LJb6tA1cXT0,issue12,Government Spending,1,0
PRES/OBAMA FACTS,LJb6tA1cXT0,issue12,Government Spending,0,0
PRES/OBAMA GOTTA VOTE,iCdxmcislNk,prsment,Barack Obama,1,1
PRES/OBAMA GOTTA VOTE,iCdxmcislNk,prsment,Barack Obama,1,1
PRES/OBAMA GOTTA VOTE,iCdxmcislNk,prsment,Barack Obama,1,1
PRES/OBAMA GOTTA VOTE,iCdxmcislNk,prsment,Barack Obama,1,1
PRES/OBAMA GOTTA VOTE,iCdxmcislNk,prsment,Barack Obama,1,1
PRES/OBAMA GUIDE,ZbYQs_LcsdM,issue10,Tax,0,0
PRES/OBAMA GUIDE,ZbYQs_LcsdM,issue10,Tax,0,0
PRES/OBAMA GUIDE,ZbYQs_LcsdM,issue10,Tax,0,0
PRES/OBAMA GUIDE,ZbYQs_LcsdM,issue10,Tax,0,0
PRES/OBAMA GUIDE,ZbYQs_LcsdM,issue10,Tax,0,0
PRES/OBAMA HE'S GOT IT RIGHT,trPn8sNOvYA,issue50,Education,1,1
PRES/OBAMA HE'S GOT IT RIGHT,trPn8sNOvYA,issue50,Education,1,1
PRES/OBAMA HE'S GOT IT RIGHT,trPn8sNOvYA,issue50,Education,1,1
PRES/OBAMA HE'S GOT IT RIGHT,trPn8sNOvYA,issue50,Education,1,1
PRES/OBAMA HE'S GOT IT RIGHT,trPn8sNOvYA,issue50,Education,1,1
PRES/OBAMA LOOKING,GYZjd8T2i_4,issue40,Crime,0,0
PRES/OBAMA LOOKING,GYZjd8T2i_4,issue40,Crime,0,0
PRES/OBAMA LOOKING,GYZjd8T2i_4,issue40,Crime,0,0
PRES/OBAMA LOOKING,GYZjd8T2i_4,issue40,Crime,0,0
PRES/OBAMA LOOKING,GYZjd8T2i_4,issue40,Crime,0,0
PRES/OBAMA MY JOB,B9xCCaseop4,mention2,God,0,0
PRES/OBAMA MY JOB,B9xCCaseop4,mention2,God,0,0
PRES/OBAMA MY JOB,B9xCCaseop4,mention2,God,0,0
PRES/OBAMA MY JOB,B9xCCaseop4,mention2,God,0,0
PRES/OBAMA MY JOB,B9xCCaseop4,mention2,God,0,0
PRES/OBAMA PERSONAL,Ccnf-TDT_-s,issue16,Business,0,1
PRES/OBAMA PERSONAL,Ccnf-TDT_-s,issue16,Business,0,1
PRES/OBAMA PERSONAL,Ccnf-TDT_-s,issue16,Business,0,1
PRES/OBAMA PERSONAL,Ccnf-TDT_-s,issue16,Business,0,1
PRES/OBAMA PERSONAL,Ccnf-TDT_-s,issue16,Business,0,1
PRES/OBAMA PROMISES,b9XkVonSIxk,issue11,Deficit/Budget/Debt,0,0
PRES/OBAMA PROMISES,b9XkVonSIxk,issue11,Deficit/Budget/Debt,0,0
PRES/OBAMA PROMISES,b9XkVonSIxk,issue11,Deficit/Budget/Debt,0,0
PRES/OBAMA PROMISES,b9XkVonSIxk,issue11,Deficit/Budget/Debt,0,0
PRES/OBAMA PROMISES,b9XkVonSIxk,issue11,Deficit/Budget/Debt,0,0
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,issue65,China,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,issue65,China,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,issue65,China,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,issue65,China,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,issue65,China,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,prsment,Barack Obama,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,prsment,Barack Obama,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,prsment,Barack Obama,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,prsment,Barack Obama,1,1
PRES/OBAMA THE CHEATERS,lQzZdyzDZVY,prsment,Barack Obama,1,1
PRES/OBAMA THE QUESTION 60,YiVe_7kTTdQ,issue22,Economy,0,1
PRES/OBAMA THE QUESTION 60,YiVe_7kTTdQ,issue22,Economy,1,1
PRES/OBAMA THE QUESTION 60,YiVe_7kTTdQ,issue22,Economy,0,1
PRES/OBAMA THE QUESTION 60,YiVe_7kTTdQ,issue22,Economy,1,1
PRES/OBAMA THE QUESTION 60,YiVe_7kTTdQ,issue22,Economy,0,1
PRES/OBAMA TIRES,VAqPHAiNf_A,issue20,Trade/Globalization,1,0
